chr	pos	strand	context	ratio	eff_CT_count	C_count	CT_count	rev_G_count	rev_GA_count	CI_lower	CI_upper
1	12590	+	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	12591	+	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	12592	+	CHG	0.000	10.00	0	10	0	0	-0.000	0.278
1	12596	+	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	12598	+	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	12599	+	CHG	0.000	10.00	0	10	0	0	-0.000	0.278
1	12603	+	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	12605	+	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	12606	+	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	12607	+	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	12608	+	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	12609	+	CHH	0.000	10.00	0	10	0	0	-0.000	0.278
1	12610	+	CHG	0.000	10.00	0	10	0	0	-0.000	0.278
1	14791	+	CG	0.914	35.00	32	35	0	0	0.776	0.970
1	14795	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	14796	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	14797	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	14798	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	14800	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	14802	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	14803	+	CHG	0.000	35.00	0	35	0	0	0.000	0.099
1	14806	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	14807	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	14808	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	14809	+	CHG	0.000	35.00	0	35	0	0	0.000	0.099
1	14814	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	14815	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	14819	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	14861	-	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	14863	-	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	14864	-	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	14865	-	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	14873	-	CHG	0.000	1.00	0	1	0	0	0.000	0.793
1	14874	-	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	14883	-	CHG	0.000	1.00	0	1	0	0	0.000	0.793
1	14888	+	CG	0.853	68.00	58	68	1	1	0.750	0.918
1	14889	-	CG	1.000	1.00	1	1	68	68	0.207	1.000
1	14894	+	CHH	0.000	68.00	0	68	0	0	0.000	0.053
1	14902	+	CHG	0.000	68.00	0	68	0	0	0.000	0.053
1	14916	+	CHG	0.000	67.00	0	67	0	0	0.000	0.054
1	15062	-	CHG	0.000	67.00	0	67	0	0	0.000	0.054
1	15063	-	CHH	0.000	66.00	0	66	0	0	0.000	0.055
1	15064	-	CHH	0.000	67.00	0	67	0	0	0.000	0.054
1	15065	-	CHH	0.000	67.00	0	67	0	0	0.000	0.054
1	15067	-	CHH	0.000	67.00	0	67	0	0	0.000	0.054
1	15070	-	CHH	0.000	67.00	0	67	0	0	0.000	0.054
1	15072	-	CHH	0.000	67.00	0	67	0	0	0.000	0.054
1	15077	-	CHG	0.000	67.00	0	67	0	0	0.000	0.054
1	15084	-	CHH	0.000	67.00	0	67	0	0	0.000	0.054
1	15086	-	CG	0.806	67.00	54	67	0	0	0.696	0.883
1	15089	+	CG	1.000	7.00	7	7	67	67	0.646	1.000
1	15090	-	CG	0.881	67.00	59	67	7	7	0.782	0.938
1	15095	+	CHH	0.000	7.00	0	7	0	0	0.000	0.354
1	15097	+	CHH	0.000	7.00	0	7	0	0	0.000	0.354
1	15098	+	CHH	0.000	7.00	0	7	0	0	0.000	0.354
1	15099	+	CHG	0.000	7.00	0	7	0	0	0.000	0.354
1	15103	+	CHH	0.000	7.00	0	7	0	0	0.000	0.354
1	15104	+	CHH	0.000	7.00	0	7	0	0	0.000	0.354
1	15105	+	CHH	0.000	7.00	0	7	0	0	0.000	0.354
1	15106	+	CHH	0.000	7.00	0	7	0	0	0.000	0.354
1	15108	+	CHH	0.000	7.00	0	7	0	0	0.000	0.354
1	15109	+	CHH	0.000	7.00	0	7	0	0	0.000	0.354
1	15110	+	CHH	0.000	7.00	0	7	0	0	0.000	0.354
1	15111	+	CHH	0.000	7.00	0	7	0	0	0.000	0.354
1	15112	+	CHH	0.000	7.00	0	7	0	0	0.000	0.354
1	15117	+	CHH	0.143	7.00	1	7	0	0	0.026	0.513
1	15163	-	CHH	0.000	56.00	0	56	0	0	0.000	0.064
1	15169	-	CHG	0.000	56.00	0	56	0	0	0.000	0.064
1	15172	-	CG	0.679	56.00	38	56	0	0	0.548	0.786
1	15179	-	CHG	0.000	56.00	0	56	0	0	0.000	0.064
1	15185	-	CHG	0.000	56.00	0	56	0	0	0.000	0.064
1	15190	-	CG	0.893	56.00	50	56	0	0	0.785	0.950
1	15720	+	CG	0.444	9.00	4	9	0	0	0.189	0.733
1	15727	+	CHH	0.000	9.00	0	9	0	0	0.000	0.299
1	15729	+	CHG	0.000	9.00	0	9	0	0	0.000	0.299
1	15734	+	CHG	0.000	9.00	0	9	0	0	0.000	0.299
1	15912	+	CG	0.778	9.00	7	9	0	0	0.453	0.937
1	15921	+	CHH	0.000	9.00	0	9	0	0	0.000	0.299
1	15924	+	CHH	0.000	9.00	0	9	0	0	0.000	0.299
1	15925	+	CHH	0.000	9.00	0	9	0	0	0.000	0.299
1	15927	+	CHH	0.000	9.00	0	9	0	0	0.000	0.299
1	15930	+	CHH	0.000	9.00	0	9	25	25	0.000	0.299
1	15931	+	CHH	0.000	9.00	0	9	25	25	0.000	0.299
1	15932	+	CHG	0.000	9.00	0	9	25	25	0.000	0.299
1	15934	-	CHG	0.000	25.00	0	25	9	9	0.000	0.133
1	15935	-	CHH	0.000	25.00	0	25	9	9	0.000	0.133
1	15936	-	CHH	0.000	25.00	0	25	9	9	0.000	0.133
1	15938	-	CHH	0.000	25.00	0	25	9	9	0.000	0.133
1	15939	+	CHH	0.000	9.00	0	9	25	25	0.000	0.299
1	15945	-	CHG	0.000	25.00	0	25	0	0	0.000	0.133
1	15946	-	CHH	0.000	25.00	0	25	0	0	0.000	0.133
1	15950	-	CHG	0.000	25.00	0	25	0	0	0.000	0.133
1	15951	-	CHH	0.000	25.00	0	25	0	0	0.000	0.133
1	15953	-	CHH	0.000	25.00	0	25	0	0	0.000	0.133
1	15955	+	CG	0.930	57.00	53	57	25	25	0.833	0.972
1	15956	-	CG	0.920	25.00	23	25	57	57	0.750	0.978
1	15969	+	CHG	0.000	57.00	0	57	0	0	0.000	0.063
1	15974	+	CHH	0.018	57.00	1	57	0	0	0.003	0.093
1	16059	-	CG	0.625	8.00	5	8	0	0	0.306	0.863
1	16061	-	CHH	0.000	8.00	0	8	0	0	0.000	0.324
1	16062	-	CHH	0.000	8.00	0	8	0	0	0.000	0.324
1	16064	-	CHH	0.000	8.00	0	8	0	0	0.000	0.324
1	16069	-	CHG	0.000	8.00	0	8	0	0	0.000	0.324
1	16071	-	CG	1.000	8.00	8	8	0	0	0.676	1.000
1	16074	-	CHG	0.000	8.00	0	8	0	0	0.000	0.324
1	16075	-	CHH	0.000	8.00	0	8	0	0	0.000	0.324
1	16076	-	CHH	0.000	8.00	0	8	0	0	0.000	0.324
1	16077	-	CHH	0.000	8.00	0	8	0	0	0.000	0.324
1	16079	-	CHH	0.000	8.00	0	8	0	0	0.000	0.324
1	16080	-	CHH	0.000	8.00	0	8	0	0	0.000	0.324
1	16083	-	CG	1.000	8.00	8	8	0	0	0.676	1.000
1	16822	+	CG	0.971	35.00	34	35	0	0	0.855	0.995
1	16825	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16826	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16827	+	CHG	0.000	35.00	0	35	0	0	0.000	0.099
1	16830	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16832	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16833	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16834	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16837	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16838	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16839	+	CHG	0.000	35.00	0	35	0	0	0.000	0.099
1	16844	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16845	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16846	+	CHG	0.000	34.00	0	34	0	0	0.000	0.102
1	16849	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16906	-	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16907	-	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16909	-	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16913	-	CHG	0.000	35.00	0	35	0	0	0.000	0.099
1	16914	-	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16915	-	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16916	-	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16919	-	CHG	0.000	35.00	0	35	0	0	0.000	0.099
1	16921	-	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16922	-	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16923	-	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16924	-	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16925	-	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16930	-	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16932	+	CG	0.971	35.00	34	35	35	35	0.855	0.995
1	16933	-	CG	1.000	35.00	35	35	35	35	0.901	1.000
1	16937	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16938	+	CHH	0.000	35.00	0	35	0	0	0.000	0.099
1	16939	+	CHG	0.000	35.00	0	35	0	0	0.000	0.099
1	16944	+	CG	0.943	35.00	33	35	0	0	0.814	0.984
1	16947	+	CHH	0.000	35.00	0	35	29	29	0.000	0.099
1	16951	-	CHH	0.000	29.00	0	29	35	35	0.000	0.117
1	16954	+	CHH	0.000	33.79	0	35	28	29	-0.000	0.102
1	16957	-	CHH	0.000	29.00	0	29	35	35	0.000	0.117
1	16959	-	CHH	0.000	29.00	0	29	34	34	0.000	0.117
1	16960	-	CHH	0.000	29.00	0	29	35	35	0.000	0.117
1	16963	-	CG	0.724	29.00	21	29	0	0	0.543	0.853
1	16966	-	CHH	0.000	29.00	0	29	0	0	0.000	0.117
1	16967	-	CHH	0.000	29.00	0	29	0	0	0.000	0.117
1	16972	-	CHH	0.000	29.00	0	29	0	0	0.000	0.117
1	16975	-	CG	1.000	29.00	29	29	0	0	0.883	1.000
1	17537	-	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	17542	-	CHG	0.000	1.00	0	1	0	0	0.000	0.793
1	17543	-	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	17544	-	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	17555	-	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	17559	-	CHG	0.000	1.00	0	1	0	0	0.000	0.793
1	17560	-	CHH	0.000	1.00	0	1	0	0	0.000	0.793
1	17562	+	CG	0.941	17.00	16	17	1	1	0.730	0.990
1	17563	-	CG	1.000	1.00	1	1	17	17	0.207	1.000
1	17566	+	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	17567	+	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	17569	+	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	17570	+	CHG	0.000	17.00	0	17	0	0	0.000	0.184
1	17571	+	CG	1.000	17.00	17	17	0	0	0.816	1.000
1	17573	+	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	17574	+	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	17575	+	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	17577	+	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	17579	+	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	17580	+	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	17581	+	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	17582	+	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	17584	+	CG	0.882	17.00	15	17	0	0	0.657	0.967
1	17587	+	CHH	0.000	16.00	0	16	0	0	0.000	0.194
1	17588	+	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	17589	+	CHG	0.000	17.00	0	17	0	0	0.000	0.184
1	17684	-	CHG	0.000	82.00	0	82	0	0	0.000	0.045
1	17689	-	CG	0.988	82.00	81	82	0	0	0.934	0.998
1	17695	-	CG	0.780	82.00	64	82	0	0	0.679	0.856
1	17696	-	CHG	0.000	82.00	0	82	0	0	0.000	0.045
1	17697	-	CHH	0.000	82.00	0	82	0	0	0.000	0.045
1	17701	+	CG	1.000	22.00	22	22	82	82	0.851	1.000
1	17702	-	CG	0.963	82.00	79	82	22	22	0.898	0.987
1	17704	+	CHH	0.000	22.00	0	22	0	0	0.000	0.149
1	17711	+	CHH	0.000	22.00	0	22	0	0	0.000	0.149
1	17713	+	CHH	0.000	22.00	0	22	0	0	0.000	0.149
1	17715	+	CG	1.000	22.00	22	22	0	0	0.851	1.000
1	17717	+	CHH	0.000	22.00	0	22	0	0	0.000	0.149
1	17719	+	CHH	0.000	22.00	0	22	0	0	0.000	0.149
1	17721	+	CHG	0.000	22.00	0	22	0	0	0.000	0.149
1	17828	-	CHG	0.000	2.00	0	2	0	0	0.000	0.658
1	17829	-	CHH	0.000	2.00	0	2	0	0	0.000	0.658
1	17830	-	CHH	0.000	2.00	0	2	0	0	0.000	0.658
1	17831	-	CHH	0.000	2.00	0	2	0	0	0.000	0.658
1	17832	-	CHH	0.000	2.00	0	2	0	0	0.000	0.658
1	17836	-	CHG	0.000	2.00	0	2	0	0	0.000	0.658
1	17845	-	CHH	0.000	2.00	0	2	0	0	0.000	0.658
1	17846	-	CHH	0.000	2.00	0	2	0	0	0.000	0.658
1	17848	-	CHH	0.000	2.00	0	2	0	0	0.000	0.658
1	17849	-	CHH	0.000	2.00	0	2	0	0	0.000	0.658
1	17854	-	CG	1.000	2.00	2	2	0	0	0.342	1.000
1	20975	-	CHH	0.000	34.00	0	34	0	0	0.000	0.102
1	20976	-	CHH	0.000	34.00	0	34	0	0	0.000	0.102
1	20981	-	CHG	0.000	34.00	0	34	0	0	0.000	0.102
1	20984	-	CG	0.735	34.00	25	34	0	0	0.569	0.854
1	20988	-	CHG	0.000	34.00	0	34	0	0	0.000	0.102
1	20990	-	CHH	0.000	34.00	0	34	0	0	0.000	0.102
1	20992	-	CHH	0.000	34.00	0	34	0	0	0.000	0.102
1	20993	-	CHH	0.000	34.00	0	34	0	0	0.000	0.102
1	20997	-	CHG	0.000	34.00	0	34	0	0	0.000	0.102
1	20999	-	CHH	0.000	34.00	0	34	0	0	0.000	0.102
1	21000	-	CHH	0.000	34.00	0	34	0	0	0.000	0.102
1	21003	-	CG	0.824	34.00	28	34	0	0	0.665	0.917
1	24638	+	CG	1.000	5.00	5	5	0	0	0.566	1.000
1	24645	+	CHH	0.000	5.00	0	5	0	0	-0.000	0.434
1	24646	+	CHH	0.000	5.00	0	5	0	0	-0.000	0.434
1	24647	+	CHH	0.000	5.00	0	5	0	0	-0.000	0.434
1	24648	+	CHH	0.000	5.00	0	5	0	0	-0.000	0.434
1	24656	+	CHG	0.000	5.00	0	5	0	0	-0.000	0.434
1	24659	+	CHH	0.000	5.00	0	5	0	0	-0.000	0.434
1	24661	+	CHH	0.000	5.00	0	5	0	0	-0.000	0.434
1	24662	+	CHH	0.000	5.00	0	5	0	0	-0.000	0.434
1	24663	+	CHG	0.000	5.00	0	5	0	0	-0.000	0.434
1	24906	+	CG	1.000	12.00	12	12	0	0	0.757	1.000
1	24911	+	CG	1.000	12.00	12	12	0	0	0.757	1.000
1	24914	+	CHG	0.000	12.00	0	12	0	0	0.000	0.243
1	24919	+	CHH	0.000	12.00	0	12	0	0	0.000	0.243
1	24920	+	CHH	0.000	12.00	0	12	0	0	0.000	0.243
1	24922	+	CHH	0.000	12.00	0	12	0	0	0.000	0.243
1	24923	+	CHH	0.000	12.00	0	12	0	0	0.000	0.243
1	24924	+	CHH	0.000	12.00	0	12	0	0	0.000	0.243
1	24926	+	CG	0.917	12.00	11	12	0	0	0.646	0.985
1	24929	+	CHH	0.000	12.00	0	12	0	0	0.000	0.243
1	24930	+	CHH	0.000	12.00	0	12	0	0	0.000	0.243
1	24932	+	CHG	0.000	12.00	0	12	0	0	0.000	0.243
1	24933	+	CG	0.200	15.00	3	15	0	0	0.070	0.452
1	24936	+	CHH	0.000	3.00	0	3	0	0	0.000	0.562
1	24938	+	CG	1.000	3.00	3	3	0	0	0.438	1.000
1	24940	+	CHH	0.000	3.00	0	3	0	0	0.000	0.562
1	24941	+	CHH	0.000	3.00	0	3	0	0	0.000	0.562
1	24942	+	CHH	0.000	3.00	0	3	0	0	0.000	0.562
1	24943	+	CHH	0.000	3.00	0	3	0	0	0.000	0.562
1	24944	+	CHH	0.000	3.00	0	3	0	0	0.000	0.562
1	24946	+	CHH	0.000	3.00	0	3	0	0	0.000	0.562
1	24947	+	CHH	0.000	3.00	0	3	0	0	0.000	0.562
1	24949	+	CHG	0.000	3.00	0	3	0	0	0.000	0.562
1	24954	+	CHG	0.000	3.00	0	3	0	0	0.000	0.562
1	24957	+	CG	1.000	3.00	3	3	0	0	0.438	1.000
1	28825	+	CG	0.000	4.00	0	4	17	17	0.000	0.490
1	28826	-	CG	0.000	17.00	0	17	4	4	0.000	0.184
1	28827	-	CHG	0.000	17.00	0	17	4	4	0.000	0.184
1	28829	-	CHH	0.000	17.00	0	17	4	4	0.000	0.184
1	28833	+	CHH	0.000	4.00	0	4	17	17	0.000	0.490
1	28836	-	CHH	0.000	17.00	0	17	4	4	0.000	0.184
1	28837	+	CHH	0.000	4.00	0	4	17	17	0.000	0.490
1	28838	+	CHH	0.000	4.00	0	4	17	17	0.000	0.490
1	28840	+	CG	0.000	4.00	0	4	17	17	0.000	0.490
1	28841	-	CG	0.000	17.00	0	17	4	4	0.000	0.184
1	28842	+	CHG	0.000	4.00	0	4	17	17	0.000	0.490
1	28844	-	CHG	0.000	17.00	0	17	4	4	0.000	0.184
1	28847	-	CHH	0.000	17.00	0	17	4	4	0.000	0.184
1	28848	-	CHH	0.000	17.00	0	17	4	4	0.000	0.184
1	28849	+	CHH	0.000	4.00	0	4	17	17	0.000	0.490
1	28850	+	CHH	0.000	4.00	0	4	17	17	0.000	0.490
1	28851	+	CHG	0.000	4.00	0	4	17	17	0.000	0.490
1	28852	+	CG	0.013	80.00	1	80	17	17	0.002	0.067
1	28853	-	CG	0.000	17.00	0	17	80	80	0.000	0.184
1	28858	+	CHH	0.000	76.00	0	76	0	0	0.000	0.048
1	28859	+	CHH	0.000	76.00	0	76	0	0	0.000	0.048
1	28860	+	CHH	0.000	76.00	0	76	0	0	0.000	0.048
1	28863	+	CG	0.000	76.00	0	76	0	0	0.000	0.048
1	28865	+	CG	0.000	76.00	0	76	0	0	0.000	0.048
1	28871	+	CHG	0.000	76.00	0	76	0	0	0.000	0.048
1	28881	-	CHH	0.000	39.00	0	39	0	0	0.000	0.090
1	28882	-	CHH	0.000	39.00	0	39	0	0	0.000	0.090
1	28883	-	CHH	0.000	39.00	0	39	0	0	0.000	0.090
1	28892	-	CG	0.000	39.00	0	39	0	0	0.000	0.090
1	28894	-	CHH	0.000	39.00	0	39	0	0	0.000	0.090
1	28895	-	CHH	0.000	39.00	0	39	0	0	0.000	0.090
1	28896	-	CHH	0.000	39.00	0	39	0	0	0.000	0.090
1	28901	-	CHG	0.000	39.00	0	39	0	0	0.000	0.090
1	28902	-	CHH	0.000	39.00	0	39	0	0	0.000	0.090
1	28904	-	CHH	0.000	39.00	0	39	0	0	0.000	0.090
1	28908	+	CG	0.000	18.00	0	18	39	39	0.000	0.176
1	28909	-	CG	0.000	39.00	0	39	18	18	0.000	0.090
1	28912	+	CG	0.000	18.00	0	18	0	0	0.000	0.176
1	28916	+	CHG	0.000	18.00	0	18	0	0	0.000	0.176
1	28919	+	CHG	0.000	18.00	0	18	0	0	0.000	0.176
1	28922	+	CHG	0.000	18.00	0	18	0	0	0.000	0.176
1	28925	+	CG	0.000	18.00	0	18	0	0	0.000	0.176
1	28930	-	CHH	0.000	4.00	0	4	17	17	0.000	0.490
1	28932	-	CHH	0.000	3.78	0	4	17	18	0.000	0.504
1	28933	+	CHG	0.000	18.00	0	18	4	4	0.000	0.176
1	28934	+	CG	0.000	18.00	0	18	4	4	0.000	0.176
1	28935	-	CG	0.000	4.00	0	4	18	18	0.000	0.490
1	28936	+	CG	0.000	18.00	0	18	4	4	0.000	0.176
1	28937	-	CG	0.000	4.00	0	4	0	0	0.000	0.490
1	28939	-	CG	0.000	4.00	0	4	0	0	0.000	0.490
1	28941	-	CHH	0.000	4.00	0	4	0	0	0.000	0.490
1	28942	-	CHH	0.000	4.00	0	4	0	0	0.000	0.490
1	28950	-	CHG	0.000	4.00	0	4	0	0	0.000	0.490
1	28955	+	CG	0.000	8.00	0	8	4	4	0.000	0.324
1	28956	-	CG	0.000	4.00	0	4	8	8	0.000	0.490
1	28958	+	CHG	0.000	8.00	0	8	0	0	0.000	0.324
1	28964	+	CG	0.000	8.00	0	8	0	0	0.000	0.324
1	28967	-	CHH	0.000	17.00	0	17	8	8	0.000	0.184
1	28970	-	CHH	0.000	17.00	0	17	8	8	0.000	0.184
1	28972	+	CG	0.000	8.00	0	8	17	17	0.000	0.324
1	28973	-	CG	0.000	17.00	0	17	8	8	0.000	0.184
1	28974	+	CHG	0.000	8.00	0	8	17	17	0.000	0.324
1	28976	-	CHG	0.000	17.00	0	17	8	8	0.000	0.184
1	28977	-	CHH	0.000	16.00	0	16	8	8	0.000	0.194
1	28979	-	CHH	0.000	17.00	0	17	8	8	0.000	0.184
1	28981	-	CHH	0.000	17.00	0	17	8	8	0.000	0.184
1	28982	-	CHH	0.000	17.00	0	17	8	8	0.000	0.184
1	28983	-	CHH	0.000	17.00	0	17	8	8	0.000	0.184
1	28984	-	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	28986	-	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	28987	-	CHH	0.000	17.00	0	17	0	0	0.000	0.184
1	28989	-	CG	0.000	17.00	0	17	0	0	0.000	0.184
1	28990	-	CHG	0.000	17.00	0	17	0	0	0.000	0.184
1	28995	-	CG	0.059	17.00	1	17	0	0	0.010	0.270
1	29011	+	CG	0.000	28.00	0	28	0	0	0.000	0.121
1	29016	+	CHH	0.000	28.00	0	28	0	0	0.000	0.121
1	29017	+	CHH	0.000	28.00	0	28	0	0	0.000	0.121
1	29018	+	CHG	0.000	28.00	0	28	0	0	0.000	0.121
1	29021	+	CG	0.000	28.00	0	28	0	0	0.000	0.121
1	29023	+	CHH	0.000	28.00	0	28	0	0	0.000	0.121
1	29024	+	CHH	0.000	28.00	0	28	0	0	0.000	0.121
1	29025	+	CHH	0.000	28.00	0	28	0	0	0.000	0.121
1	29026	+	CHH	0.000	28.00	0	28	12	12	0.000	0.121
1	29028	+	CHH	0.000	28.00	0	28	12	12	0.000	0.121
1	29031	-	CHH	0.000	12.00	0	12	28	28	0.000	0.243
1	29032	+	CHH	0.000	28.00	0	28	12	12	0.000	0.121
1	29033	+	CHH	0.000	28.00	0	28	12	12	0.000	0.121
1	29036	-	CHH	0.000	12.00	0	12	28	28	0.000	0.243
1	29037	-	CHH	0.000	12.00	0	12	28	28	0.000	0.243
1	29038	+	CHH	0.000	28.00	0	28	12	12	0.000	0.121
1	29045	-	CHG	0.000	12.00	0	12	0	0	0.000	0.243
1	29049	-	CHH	0.000	12.00	0	12	0	0	0.000	0.243
1	29050	-	CHH	0.000	12.00	0	12	0	0	0.000	0.243
1	29051	-	CHH	0.000	12.00	0	12	0	0	0.000	0.243
1	29054	-	CG	0.000	12.00	0	12	0	0	0.000	0.243
1	29063	+	CG	0.000	16.00	0	16	0	0	0.000	0.194
1	29069	+	CHG	0.000	16.00	0	16	14	14	0.000	0.194
1	29071	-	CHG	0.000	16.00	0	16	16	16	0.000	0.194
1	29072	-	CHH	0.000	16.00	0	16	16	16	0.000	0.194
1	29073	-	CHH	0.000	16.00	0	16	16	16	0.000	0.194
1	29074	+	CG	0.000	16.00	0	16	16	16	0.000	0.194
1	29075	-	CG	0.000	15.00	0	15	16	16	-0.000	0.204
1	29076	+	CG	0.000	16.00	0	16	16	16	0.000	0.194
1	29077	-	CG	0.000	16.00	0	16	16	16	0.000	0.194
1	29078	-	CHG	0.000	15.00	0	15	16	16	-0.000	0.204
1	29079	+	CHH	0.000	16.00	0	16	16	16	0.000	0.194
1	29081	+	CHH	0.000	16.00	0	16	16	16	0.000	0.194
1	29082	+	CHG	0.000	16.00	0	16	16	16	0.000	0.194
1	29084	-	CHG	0.000	16.00	0	16	16	16	0.000	0.194
1	29085	-	CHH	0.000	16.00	0	16	16	16	0.000	0.194
1	29086	-	CHH	0.000	16.00	0	16	16	16	0.000	0.194
1	29088	-	CHH	0.000	16.00	0	16	16	16	0.000	0.194
1	29089	-	CHH	0.000	16.00	0	16	16	16	0.000	0.194
1	29092	-	CHH	0.000	16.00	0	16	0	0	0.000	0.194
1	29097	-	CG	0.000	16.00	0	16	0	0	0.000	0.194
1	29119	+	CG	0.000	10.00	0	10	0	0	-0.000	0.278
1	29123	+	CG	0.000	10.00	0	10	0	0	-0.000	0.278
1	29127	+	CG	0.000	10.00	0	10	0	0	-0.000	0.278
1	29131	-	CHH	0.000	15.00	0	15	10	10	-0.000	0.204
1	29132	+	CHH	0.000	10.00	0	10	15	15	-0.000	0.278
1	29133	+	CHH	0.000	10.00	0	10	15	15	-0.000	0.278
1	29134	+	CHG	0.000	10.00	0	10	15	15	-0.000	0.278
1	29136	-	CHG	0.000	15.00	0	15	10	10	-0.000	0.204
1	29137	+	CG	0.000	10.00	0	10	15	15	-0.000	0.278
1	29138	-	CG	0.000	11.00	0	11	9	9	0.000	0.259
1	29139	-	CHG	0.000	15.00	0	15	10	10	-0.000	0.204
1	29140	+	CG	0.000	10.00	0	10	15	15	-0.000	0.278
1	29141	-	CG	0.000	15.00	0	15	10	10	-0.000	0.204
1	29142	-	CHG	0.067	15.00	1	15	10	10	0.012	0.298
1	29143	+	CG	0.000	10.00	0	10	15	15	-0.000	0.278
1	29144	-	CG	0.000	15.00	0	15	10	10	-0.000	0.204
1	29147	+	CG	0.000	10.00	0	10	15	15	-0.000	0.278
1	29148	-	CG	0.000	15.00	0	15	0	0	-0.000	0.204
1	29151	-	CHG	0.000	15.00	0	15	0	0	-0.000	0.204
1	29153	-	CHH	0.000	15.00	0	15	0	0	-0.000	0.204
1	29154	-	CHH	0.000	15.00	0	15	0	0	-0.000	0.204
1	29156	-	CHH	0.000	15.00	0	15	0	0	-0.000	0.204
1	29158	+	CG	0.000	9.00	0	9	15	15	0.000	0.299
1	29159	-	CG	0.000	15.00	0	15	9	9	-0.000	0.204
1	29162	+	CHH	0.000	9.00	0	9	0	0	0.000	0.299
1	29164	+	CHG	0.000	9.00	0	9	0	0	0.000	0.299
1	29165	+	CG	0.000	39.00	0	39	0	0	0.000	0.090
1	29169	+	CHG	0.000	39.00	0	39	0	0	0.000	0.090
1	29172	+	CG	0.000	39.00	0	39	0	0	0.000	0.090
